Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Count,User_Score,User_Count,Developer,Rating,Critic_Score
UFC: Sudden Impact,PS2,2004,Fighting,Global Star,0.09,0.07,0,0.02,0.18,29,7.7,7,Opus,T,54
UFC: Tapout 2,XB,2003,Fighting,Capcom,0.08,0.02,0,0,0.1,14,7.3,4,DreamFactory,T,66
Ultimate Band,Wii,2008,Misc,Disney Interactive Studios,0.18,0.03,0,0.02,0.23,17,5.5,4,Disney Interactive Studios,E10+,59
Ultimate Band,DS,2008,Misc,Disney Interactive Studios,0.19,0.02,0,0.02,0.22,11,0,,Fall Line Studio,E,69
Ultimate Block Party,PSP,2004,Puzzle,505 Games,0.03,0,0,0,0.03,12,0,,Magicpot,E,76
Ultimate Board Game Collection,PSP,2007,Misc,Xplosiv,0.06,0,0,0.01,0.07,6,0,,Jack of All Games,E,57
Ultimate Board Game Collection,PS2,2006,Misc,Xplosiv,0.01,0,0,0,0.01,6,0,,Jack of All Games,E,37
Ultimate Brain Games,GBA,2003,Misc,Telegames,0.06,0.02,0,0,0.08,9,8.3,7,Cosmigo,E,80
Ultimate Card Games,GBA,2003,Misc,Telegames,0.09,0.03,0,0,0.12,9,0,,Cosmigo,E,87
Ultimate Duck Hunting,Wii,2009,Sports,Zoo Digital Publishing,0.07,0,0,0.01,0.08,5,0,,Mid Carolina Media,T,28
Ultimate Fighting Championship,PS,2000,Fighting,Ubisoft,0.14,0.09,0,0.02,0.25,6,7.4,16,Opus,T,53
Ultimate Fighting Championship: Throwdown,PS2,2002,Fighting,Ubisoft,0.16,0.12,0,0.04,0.32,19,8,8,Opus,T,68
Ultimate Fighting Championship: Throwdown,GC,2002,Fighting,Ubisoft,0.06,0.02,0,0,0.08,8,0,,Crave,T,67
Ultimate Ghosts 'n Goblins,PSP,2006,Platform,Capcom,0.07,0,0,0.01,0.08,49,7.7,18,TOSE,E10+,72
Ultimate Marvel vs. Capcom 3,PSV,2011,Fighting,Capcom,0.17,0.08,0,0.04,0.29,48,7.7,93,Capcom,T,80
Ultimate Marvel vs. Capcom 3,PS3,2011,Fighting,Capcom,0,0.04,0.04,0.01,0.09,36,6.2,114,Capcom,T,80
Ultimate Marvel vs. Capcom 3,X360,2011,Fighting,Capcom,0,0.03,0.04,0,0.07,44,6.2,85,Capcom,T,79
Ultimate Mortal Kombat,DS,2007,Fighting,Midway Games,0.07,0.01,0,0.01,0.09,26,8.6,22,Other Ocean Interactive,M,73
Ultimate NES Remix,3DS,2014,Action,Unknown,0.15,0.09,0,0.02,0.27,16,7.6,32,Indies Zero,E,69
Ultimate Shooting Collection,Wii,2008,Shooter,Milestone,0.07,0,0,0,0.08,4,0,,MileStone Inc.,E,66
Ultimate Spider-Man,PS2,2005,Action,Activision,0.6,0.02,0,0.1,0.72,52,7.9,54,Treyarch,T,74
Ultimate Spider-Man,XB,2005,Action,Activision,0.26,0.11,0,0.02,0.39,53,7.4,20,Treyarch,T,77
Ultimate Spider-Man,GC,2005,Action,Activision,0.29,0.07,0,0.01,0.37,36,7.2,21,Treyarch,T,76
Ultimate Spider-Man,GBA,2005,Action,Activision,0.22,0.08,0,0.01,0.3,4,7.3,12,Vicarious Visions,E10+,62
Ultimate Spider-Man,DS,2005,Action,Activision,0.14,0,0,0.01,0.15,17,7.7,10,Vicarious Visions,E10+,78
Ultra Bust-A-Move,XB,2004,Puzzle,505 Games,0.04,0.01,0,0,0.05,12,0,,Taito Corporation,E,74
Ultra Street Fighter IV,PS4,2015,Fighting,Capcom,0,0.08,0,0.01,0.1,28,5.9,94,Other Ocean Interactive,T,71
Unchained Blades ,PSP,2011,Role-Playing,FuRyu,0,0,0.06,0,0.06,8,7.5,15,FuRyu,T,61
Unchained Blades ,3DS,2011,Role-Playing,FuRyu,0,0,0.04,0,0.04,8,7.8,16,FuRyu,T,65
Uncharted 2: Among Thieves,PS3,2009,Action,Sony Computer Entertainment,3.27,2.2,0.21,0.98,6.66,105,8.8,5187,Naughty Dog,T,96
Uncharted 3: Drake's Deception,PS3,2011,Action,Sony Computer Entertainment,2.77,2.75,0.19,1.03,6.74,97,8.3,3712,Naughty Dog,T,92
Uncharted 4: A Thief's End,PS4,2016,Shooter,Sony Computer Entertainment,1.85,2.5,0.19,0.85,5.38,113,7.9,7064,Naughty Dog,T,93
Uncharted: Drake's Fortune,PS3,2007,Action,Sony Computer Entertainment,2.31,1.72,0.12,0.77,4.92,66,8.1,2306,"Naughty Dog, SCE/WWS",T,88
Uncharted: Golden Abyss,PSV,2011,Shooter,Sony Computer Entertainment,0.53,0.66,0.13,0.22,1.53,80,7.4,770,"Naughty Dog, Sony Bend",T,80
Uncharted: The Nathan Drake Collection,PS4,2015,Action,Sony Computer Entertainment,2.07,1.71,0.08,0.76,4.62,78,8.1,1264,Bluepoint Games,T,86
Undead Knights,PSP,2009,Action,Ubisoft Annecy,0.05,0,0.06,0.01,0.12,27,8,13,Now Production,M,63
Under the Skin,PS2,2004,Action,Capcom,0.01,0.01,0,0,0.03,30,0,,Capcom,T,55
Underground Pool,DS,2007,Sports,UFO Interactive,0.03,0,0,0,0.03,7,0,,FrontLine Studios,E,40
Unit 13,PSV,2012,Shooter,Sony Computer Entertainment,0.25,0.13,0.04,0.07,0.5,60,7.5,169,Zipper Interactive,T,71
Universal Studios Theme Parks Adventure,GC,2001,Misc,Kemco,0.08,0.02,0,0,0.1,11,2.9,11,Kemco,T,39
Universe at War: Earth Assault,X360,2008,Action,Sega,0.09,0.01,0,0.01,0.1,44,8.3,57,Petroglyph,T,66
Unlimited Saga,PS2,2002,Role-Playing,Atari,0.1,0.08,0.56,0.03,0.77,26,3,29,SquareSoft,T,45
UNO / Skip-Bo / UNO Freefall,DS,2006,Misc,Zoo Digital Publishing,0.1,0,0,0.01,0.1,5,0,,Black Lantern Studios,E,59
Unreal Championship,XB,2002,Shooter,Atari,0.59,0.12,0,0.03,0.74,29,8.2,24,Digital Extremes,M,83
Unreal Championship 2: The Liandri Conflict,XB,N/A,Shooter,Midway Games,0.22,0.05,0,0.01,0.28,54,8.2,21,Epic Games,M,85
Unreal II: The Awakening,XB,2004,Shooter,Atari,0.17,0.04,0,0.01,0.21,27,5.3,20,Tantalus Interactive,M,64
Unreal Tournament,PS2,2000,Shooter,Infogrames,0.28,0.22,0,0.07,0.58,23,6.8,13,Epic Games,M,77
Unreal Tournament 2003,PC,2002,Shooter,Atari,0,0.01,0,0,0.01,27,8.2,98,Digital Extremes,M,86
Unreal Tournament 2004,PC,2004,Shooter,Atari,0,0.01,0,0,0.02,48,8.9,537,Epic Games,M,93
Unreal Tournament III,PS3,2007,Shooter,Midway Games,0.33,0.23,0,0.1,0.67,42,7.7,127,Epic Games,M,86
Unreal Tournament III,X360,2008,Shooter,Midway Games,0.25,0.17,0.01,0.05,0.47,47,7.6,95,Epic Games,M,82
Unreal Tournament III,PC,2007,Shooter,Midway Games,0,0.05,0,0.01,0.06,41,8,523,Epic Games,M,83
Unsolved Crimes,DS,2008,Adventure,Empire Interactive,0.04,0.01,0,0,0.05,20,0,,Now Production,T,66
Until Dawn,PS4,2015,Adventure,Sony Computer Entertainment Europe,0.45,0.9,0.05,0.26,1.66,103,8.2,2161,SuperMassive Games,M,79
Until Dawn: Rush of Blood,PS4,2016,Adventure,Sony Computer Entertainment,0.18,0.15,0,0.07,0.39,49,8,68,SuperMassive Games,M,72
Untold Legends: Brotherhood of the Blade,PSP,2005,Role-Playing,Activision,0.54,0.33,0.01,0.22,1.09,51,7.6,58,Sony Online Entertainment,T,68
Untold Legends: Dark Kingdom,PS3,2006,Role-Playing,Electronic Arts,0.14,0.02,0.02,0.02,0.2,40,7.2,36,Sony Online Entertainment,T,58
Untold Legends: The Warriors Code,PSP,2006,Role-Playing,Ubisoft,0.14,0.12,0,0.08,0.33,46,8.3,28,Sony Online Entertainment,T,65
Up,Wii,2009,Action,THQ,0.22,0.28,0,0.06,0.56,6,8,4,Asobo Studio,E10+,62
Up,X360,2009,Action,THQ,0.2,0.07,0,0.03,0.29,18,6.8,6,Heavy Iron Studios,E10+,61
Up,PS3,2009,Action,THQ,0.15,0.06,0,0.03,0.25,5,6.5,4,Heavy Iron Studios,E10+,65
Urban Chaos: Riot Response,PS2,2006,Shooter,Eidos Interactive,0.03,0.02,0,0.01,0.06,35,7.8,24,Rocksteady Studios,M,73
Urban Chaos: Riot Response,XB,2006,Shooter,Eidos Interactive,0.01,0,0,0,0.02,34,8.6,9,Rocksteady Studios,M,72
Urban Reign,PS2,2005,Action,Namco Bandai Games,0.04,0.03,0,0.01,0.08,44,8.2,26,Namco,T,60
Uru: Ages Beyond Myst,PC,2003,Adventure,Ubisoft,0,0.02,0,0,0.02,22,7.6,29,Cyan Worlds,E,79
Vagrant Story,PS,2000,Role-Playing,Crave Entertainment,0.3,0.2,0.3,0.06,0.87,19,8.3,129,SquareSoft,T,92
Valentino Rossi: The Game,PS4,2016,Racing,Namco Bandai Games,0.01,0.05,0,0.01,0.08,19,8,50,"Milestone, Milestone S.r.l",E,75
Valentino Rossi: The Game,XOne,2016,Racing,Namco Bandai Games,0.01,0.02,0,0,0.03,5,8.1,7,Milestone S.r.l,E,74
Valentino Rossi: The Game,PC,2016,Racing,Namco Bandai Games,0,0.01,0,0,0.01,4,6.2,14,"Milestone, Milestone S.r.l",E,72
Valhalla Knights,PSP,2006,Role-Playing,Rising Star Games,0.15,0,0.07,0.01,0.24,29,6.3,15,K2 LLC,E10+,53
Valhalla Knights 2,PSP,2008,Role-Playing,Rising Star Games,0.09,0,0.12,0.01,0.23,13,5.4,13,K2,E10+,50
Valhalla Knights 3,PSV,2013,Role-Playing,Xseed Games,0.04,0.01,0.12,0.01,0.18,19,6.8,56,K2,M,48
Valhalla Knights: Eldar Saga,Wii,2009,Role-Playing,Rising Star Games,0.1,0.01,0.01,0.01,0.14,17,6.7,19,"K2, Kurogane",T,35
Valkyria Chronicles,PS3,2008,Role-Playing,Sega,0.71,0.19,0.24,0.13,1.27,60,8.6,433,Sega,T,86
Valkyria Chronicles II,PSP,2010,Role-Playing,Sega,0.12,0.15,0.18,0.09,0.53,54,8.1,67,Sega,T,83
Valkyrie Drive: Bhikkhuni,PSV,2015,Action,PQube,0,0.03,0.07,0.01,0.11,7,8.5,11,Marvelous Inc.,M,72
Valkyrie Profile,PS,1999,Role-Playing,Enix Corporation,0.07,0.05,0.63,0.05,0.81,8,8.8,37,Tri-Ace,T,81
Valkyrie Profile 2: Silmeria,PS2,2006,Role-Playing,Square Enix,0.04,0.03,0.39,0.01,0.47,45,9,59,Tri-Ace,T,84
Valkyrie Profile: Covenant of the Plume,DS,2008,Role-Playing,Square Enix,0.22,0.02,0.16,0.02,0.42,35,6.8,12,Tri-Ace,T,74
Valkyrie Profile: Lenneth,PSP,2006,Role-Playing,Square Enix,0.17,0.01,0.16,0.02,0.36,39,8.4,57,TOSE,T,80
Vampire Moon: The Mystery of the Hidden Sun,DS,2010,Adventure,City Interactive,0.12,0.01,0,0.01,0.13,8,0,,City Interactive,E,50
Vampire Night,PS2,2001,Shooter,Sony Computer Entertainment,0.07,0.05,0,0.02,0.14,18,8,5,Wow Entertainment,T,65
Vampire Rain,X360,2007,Action,Microsoft Game Studios,0.18,0,0.01,0.01,0.21,45,2.9,44,Artoon,M,38
Vampire Rain: Altered Species,PS3,2008,Action,Ignition Entertainment,0.05,0,0,0,0.06,15,3.5,36,Artoon,M,30
Van Helsing,PS2,2004,Action,Activision,0.22,0.17,0,0.06,0.44,41,8.5,19,Saffire,T,64
Van Helsing,XB,2007,Action,Activision,0.13,0.04,0,0.01,0.18,32,7.6,8,Saffire,T,63
Van Helsing,GBA,2004,Action,Activision,0.07,0.03,0,0,0.1,11,6.3,6,Saffire,T,33
Vanguard Bandits,PS,1998,Strategy,Human Entertainment,0.04,0.03,0,0,0.07,5,7.4,15,S-Neo,T,62
Vanishing Point,PS,2001,Racing,Acclaim Entertainment,0.06,0.04,0,0.01,0.1,11,0,,Clockwork Games,E,68
Vanquish,PS3,2010,Shooter,Sega,0.21,0.21,0.11,0.08,0.61,61,8.1,304,PlatinumGames,M,84
Vanquish,X360,2010,Shooter,Sega,0.19,0.16,0.03,0.04,0.42,70,8.4,182,PlatinumGames,M,84
Vegas Party,Wii,N/A,Misc,Unknown,0.15,0,0,0.01,0.16,6,0,,Storm City Games,T,33
Velvet Assassin,X360,2009,Shooter,DTP Entertainment,0.14,0.02,0.01,0.01,0.18,46,7.1,55,"Replay Studios, ML Enterprises",M,56
Venetica,X360,2010,Role-Playing,DTP Entertainment,0.09,0.03,0,0.01,0.13,14,7.3,18,Deck 13,T,42
Venetica,PS3,2010,Role-Playing,DTP Entertainment,0.07,0.03,0,0.01,0.12,14,6.5,6,Deck 13,T,47
Venetica,PC,2009,Role-Playing,DTP Entertainment,0,0.04,0,0.01,0.05,17,6.8,51,Deck 13,T,61
Vertigo,Wii,2009,Strategy,Playlogic Game Factory,0.05,0,0,0,0.05,4,0,,Icon Games,E,66
Vexx,PS2,2003,Platform,Acclaim Entertainment,0.12,0.09,0,0.03,0.24,20,7.6,11,Acclaim Studios Austin,T,63
Vexx,XB,2003,Platform,Acclaim Entertainment,0.08,0.02,0,0,0.1,21,8.5,10,Acclaim,T,70
Vexx,GC,2003,Platform,Acclaim Entertainment,0.05,0.01,0,0,0.06,22,7.3,6,Acclaim,T,71
Victorious Boxers: Ippo's Road to Glory,PS2,2000,Fighting,Empire Interactive,0.05,0.04,0.38,0.01,0.47,15,8,10,New,T,75
Victorious Boxers: Revolution,Wii,2007,Fighting,Ubisoft,0.07,0,0.06,0.01,0.14,26,5.4,8,Cavia Inc.,T,59
Vietcong,PC,2003,Shooter,Gathering of Developers,0,0.02,0,0,0.02,22,8.7,76,Pterodon,T,74
Vietcong: Purple Haze,PS2,2004,Shooter,Gathering of Developers,0.09,0.07,0,0.02,0.18,11,4.3,6,Coyote Developments,M,48
Vietcong: Purple Haze,XB,2004,Shooter,Gathering of Developers,0.06,0.02,0,0,0.08,32,8.4,11,Coyote Developments,M,57
Viewtiful Joe,GC,2003,Action,Capcom,0.38,0.1,0.12,0.02,0.62,52,8.3,115,Clover Studio,T,93
Viewtiful Joe,PS2,2004,Action,Capcom,0.14,0.11,0,0.04,0.28,34,8.5,35,Clover Studio,T,90
Viewtiful Joe 2,GC,2004,Action,Capcom,0.17,0.04,0,0.01,0.22,39,8.3,19,Clover Studio,T,86
Viewtiful Joe 2,PS2,2004,Action,Capcom,0.1,0.08,0,0.03,0.21,29,7.7,17,Clover Studio,T,85
Viewtiful Joe: Red Hot Rumble,PSP,2006,Action,Capcom,0.08,0,0,0.01,0.09,24,6.3,6,Clover Studio,T,63
Viewtiful Joe: Red Hot Rumble,GC,2005,Action,Capcom,0.04,0.01,0,0,0.06,27,6.9,8,Clover Studio,T,62
Viking: Battle for Asgard,X360,2008,Action,Sega,0.16,0.23,0,0.05,0.44,67,8,88,Creative Assembly,M,68
Viking: Battle for Asgard,PS3,2008,Action,Sega,0.14,0.17,0,0.07,0.38,38,7.4,32,Creative Assembly,M,65
Virtua Fighter 4,PS2,2002,Fighting,Sega,0.78,0.44,0.56,0.04,1.81,36,8,84,Sega AM2,T,94
Virtua Fighter 4: Evolution,PS2,2003,Fighting,Sega,0.35,0.27,0,0.09,0.71,30,9,48,Sega,T,93
Virtua Fighter 5,PS3,2007,Fighting,Sega,0.29,0.51,0.08,0.2,1.08,47,7.4,67,Sega AM2,T,85
Virtua Fighter 5 Online,X360,2007,Fighting,Sega,0.2,0.02,0.03,0.02,0.28,36,7.6,62,Sega AM2,T,89
Virtua Quest,PS2,N/A,Role-Playing,Unknown,0.01,0.01,0,0,0.02,17,7.6,5,Artificial Mind and Movement,T,53
Virtua Quest,GC,N/A,Role-Playing,Unknown,0.01,0,0,0,0.01,19,5.5,12,Artificial Mind and Movement,T,55
Virtua Striker 2002,GC,2002,Sports,Sega,0.01,0,0.03,0,0.05,20,6,5,Amusement Vision,E,58
Virtua Tennis,GBA,2002,Sports,Atari,0.13,0.05,0,0,0.18,14,0,,Altron,E,83
Virtua Tennis 2009,PS3,2009,Sports,Sega,0.09,0.22,0,0.06,0.38,34,6.3,21,Sumo Digital,E,70
Virtua Tennis 2009,Wii,2009,Sports,Sega,0.12,0.21,0,0.04,0.37,33,7.7,21,Sumo Digital,E,73
Virtua Tennis 2009,X360,2009,Sports,Sega,0.12,0.18,0,0.03,0.33,43,6.2,15,Sumo Digital,E,70
Virtua Tennis 3,PS3,2007,Sports,Sega,0.23,0.58,0.03,0.21,1.05,35,7.9,32,Sega AM3,E,80
Virtua Tennis 3,PSP,2007,Sports,Sega,0.02,0.02,0,0.01,0.05,17,7.7,13,Sumo Digital,E,79
Virtua Tennis 3,X360,2007,Sports,Sega,0.03,0.01,0,0,0.04,34,6.8,26,Sumo Digital,E,80
Virtua Tennis 4,PS3,2011,Sports,Sega,0.09,0.24,0.03,0.08,0.44,49,6.6,28,Sega,E,69
Virtua Tennis 4,X360,2011,Sports,Sega,0.11,0.09,0.01,0.02,0.23,37,6.2,12,Sega,E,70
Virtua Tennis 4,Wii,2011,Sports,Sega,0.05,0.08,0,0.01,0.14,15,7.5,4,Sega,E,65
Virtua Tennis 4,PC,2011,Sports,Sega,0,0.03,0,0.01,0.04,5,7.3,43,Sega,E,66
Virtual Kasparov,GBA,2002,Strategy,Titus,0.01,0.01,0,0,0.02,6,0,,Titus Software,E,70
Virtual Pool: Tournament Edition,XB,2005,Sports,Global Star,0.02,0.01,0,0,0.03,6,0,,Celeris,E,62
Viva Pinata,X360,2006,Simulation,Microsoft Game Studios,0.45,0.95,0.02,0.2,1.62,65,8,131,Rare Ltd.,E,84
Viva Pinata,PC,2007,Simulation,Microsoft Game Studios,0,0.02,0,0,0.02,20,7.8,20,"Climax Group, Climax Studios",E,78
Viva Pinata: Party Animals,X360,2007,Misc,Microsoft Game Studios,0.19,0.02,0,0.02,0.23,42,6.2,18,Krome Studios,E,56
Viva Pinata: Pocket Paradise,DS,2008,Simulation,THQ,0.26,0.23,0,0.06,0.55,34,7.1,15,Rare Ltd.,E,82
Viva Pinata: Trouble in Paradise,X360,2008,Simulation,Microsoft Game Studios,0.16,0.25,0.01,0.05,0.47,64,7.9,61,Rare Ltd.,E,82
Voodoo Vince,XB,2003,Platform,Microsoft Game Studios,0.09,0.03,0,0,0.12,38,8.4,22,Beep Industries,T,73
V-Rally 3,PS2,2002,Racing,Atari,0.03,0.02,0,0.01,0.06,10,7.4,14,Eden Studios,E,82
V-Rally 3,GBA,2002,Racing,Atari,0.03,0.01,0,0,0.05,7,0,,Velez & Dubail,E,82
V-Rally 3,XB,2003,Racing,Atari,0.01,0,0,0,0.02,13,0,,Eden Studios,E,76
Wacky World of Sports,Wii,2009,Sports,Sega,0.08,0,0,0.01,0.09,10,0,,Tabot,E10+,45
Wade Hixton's Counter Punch,GBA,2004,Sports,"Destination Software, Inc",0.01,0,0,0,0.01,13,9.5,4,Inferno Games,T,78
Wakeboarding Unleashed Featuring Shaun Murray,PS2,2003,Sports,Activision,0.08,0.06,0,0.02,0.16,23,9,12,Shaba Games,E,83
Wakeboarding Unleashed Featuring Shaun Murray,XB,2003,Sports,Activision,0.04,0.01,0,0,0.05,23,8.8,9,Shaba Games,E,80
Wakeboarding Unleashed Featuring Shaun Murray,GBA,2003,Sports,Aspyr,0.01,0.01,0,0,0.02,7,0,,Small Rockets,E,67
Wall-E,DS,2008,Platform,THQ,0.46,0.82,0,0.17,1.46,15,0,,Helixe,E,54
Wall-E,Wii,2008,Platform,THQ,0.51,0.4,0,0.11,1.01,18,3.6,8,Heavy Iron Studios,E,51
Wall-E,PS2,2008,Platform,THQ,0.21,0,0,0.54,0.75,8,8.4,9,Asobo Studio,E,67
Wall-E,PSP,2008,Platform,THQ,0.29,0.22,0,0.14,0.65,8,0,,Heavy Iron Studios,E,64
Wall-E,X360,2008,Platform,THQ,0.29,0.26,0,0.07,0.62,32,6.3,6,Heavy Iron Studios,E,50
Wall-E,PS3,2008,Platform,THQ,0.12,0.21,0,0.08,0.4,24,5,7,Heavy Iron Studios,E,51
Wall-E,PC,2008,Platform,THQ,0,0.01,0,0,0.02,6,6.8,17,Heavy Iron Studios,E,58
Walt Disney's The Jungle Book: Rhythm N'Groove,PS2,2003,Misc,Disney Interactive Studios,0.12,0.1,0,0.03,0.25,6,0,,Ubisoft Shanghai,E,56
Wanted: Weapons of Fate,X360,2009,Shooter,Warner Bros. Interactive Entertainment,0.17,0.15,0,0.04,0.37,61,7.5,26,GRIN,M,62
Wanted: Weapons of Fate,PS3,2009,Shooter,Warner Bros. Interactive Entertainment,0.14,0.1,0.01,0.04,0.29,56,7.1,25,GRIN,M,61
War for the Overworld,PC,2015,Strategy,Unknown,0,0.01,0,0,0.01,14,7.7,90,Subterranean Games,,65
War of the Monsters,PS2,2003,Fighting,Sony Computer Entertainment,0.26,0.2,0,0.07,0.54,41,8.9,68,Incognito Inc.,T,80
Warcraft III: Reign of Chaos,PC,2002,Strategy,Vivendi Games,0.03,0.09,0,0.02,0.13,40,9.1,1023,Blizzard Entertainment,T,92
Warcraft III: The Frozen Throne,PC,2003,Strategy,Activision,0.58,0.87,0,0.09,1.54,23,9,713,Blizzard Entertainment,T,88
"Warhammer 40,000: Dawn of War",PC,2004,Strategy,THQ,0.01,0.03,0,0.01,0.05,51,8.8,295,Relic,M,86
"Warhammer 40,000: Dawn of War II",PC,2009,Strategy,THQ,0,0.45,0,0.02,0.47,67,8.1,1502,Relic,M,85
"Warhammer 40,000: Dawn of War II - Retribution",PC,2011,Strategy,THQ,0,0.06,0,0.02,0.08,52,7.8,235,Relic,M,80
"Warhammer 40,000: Fire Warrior",PS2,2003,Shooter,THQ,0.08,0.06,0,0.02,0.15,23,8.3,63,Kuju Entertainment,M,64
"Warhammer 40,000: Space Marine",X360,2011,Shooter,THQ,0.25,0.26,0,0.06,0.56,57,7.8,232,Relic,M,76
"Warhammer 40,000: Space Marine",PS3,2011,Shooter,THQ,0.13,0.23,0,0.08,0.44,46,7.4,162,Relic,M,70
"Warhammer 40,000: Space Marine",PC,2011,Shooter,THQ,0.09,0.09,0,0.03,0.2,34,7.4,596,Relic,M,74
"Warhammer 40,000: Squad Command",PSP,2007,Strategy,THQ,0.11,0.13,0,0.08,0.32,25,7.6,26,RedLynx,T,67
"Warhammer 40,000: Squad Command",DS,2007,Strategy,THQ,0.05,0.01,0,0.01,0.06,21,7.9,16,THQ,T,57
Warhammer Online: Age of Reckoning,PC,2008,Role-Playing,GOA,0,0.02,0,0,0.02,54,7.9,374,EA Mythic,T,86
Warhammer: Battle For Atluma,PSP,2006,Action,Namco Bandai Games,0.06,0,0,0.01,0.07,8,7.4,8,Sabertooth Games,T,55
Warhammer: Battle March,X360,2008,Strategy,Deep Silver,0.09,0.02,0,0.01,0.11,30,6.7,20,Black Hole Games,M,55
Warhammer: Mark of Chaos,PC,2006,Strategy,Deep Silver,0,0.02,0,0,0.03,32,7.4,57,Black Hole Games,M,73
Warhawk,PS3,2007,Simulation,Sony Computer Entertainment,0.49,0.39,0,0.17,1.06,50,8.4,183,Incognito Inc.,T,84
Wario Land 4,GBA,2001,Platform,Nintendo,0.9,0.73,0.54,0.09,2.26,17,8.9,42,Nintendo,E,88
Wario World,GC,2003,Platform,Nintendo,0.34,0.09,0,0.01,0.44,30,7.2,44,Treasure,E,71
Wario: Master of Disguise,DS,2007,Platform,Nintendo,0.28,0.02,0.33,0.03,0.65,35,7.4,19,Suzak,E10+,60
WarioWare D.I.Y.,DS,2009,Misc,Nintendo,0.17,0.18,0.2,0.04,0.59,53,8.7,39,Intelligent Systems,E,82
WarioWare: Smooth Moves,Wii,2006,Puzzle,Nintendo,0.86,1.04,0.73,0.26,2.89,61,7.4,179,Intelligent Systems,E10+,83
WarJetz,PS2,2001,Shooter,3DO,0.02,0.02,0,0.01,0.04,9,5.5,4,3DO,T,59
Warriors of Might and Magic,PS2,2001,Adventure,3DO,0.09,0.07,0,0.02,0.17,12,4.5,6,3DO,T,49
Warriors of the Lost Empire,PSP,2007,Role-Playing,Mercury Games,0.05,0,0,0,0.06,6,7.4,12,Platinum Egg,T,52
Warriors Orochi,PS2,2007,Action,Tecmo Koei,0.11,0.09,0.64,0.03,0.87,14,8.2,16,Omega Force,T,55
Warriors Orochi,PSP,2008,Action,Tecmo Koei,0.02,0,0.18,0,0.2,13,6.6,10,"Omega Force, Koei Canada",T,62
Warriors Orochi,X360,2007,Action,Tecmo Koei,0.17,0.01,0,0.02,0.2,27,7.4,13,Omega Force,T,53
Warriors Orochi 2,PSP,2008,Action,Tecmo Koei,0.06,0,0.22,0.01,0.29,14,7.5,4,Omega Force,T,56
Warriors Orochi 2,PS2,2008,Action,Tecmo Koei,0.06,0.05,0,0.02,0.13,9,8.5,13,Omega Force,T,52
Warriors Orochi 2,X360,2008,Action,Tecmo Koei,0.04,0,0.01,0,0.06,28,8.1,15,Omega Force,T,44
Warriors Orochi 3,PS3,2011,Action,Ubisoft Annecy,0,0.04,0.57,0.01,0.62,17,7.9,35,Omega Force,T,70
Warriors Orochi 3,X360,2011,Action,Ubisoft Annecy,0.09,0.03,0.03,0.01,0.16,9,8.1,19,Omega Force,T,71
Warriors Orochi 3 Hyper,WiiU,2012,Action,Tecmo Koei,0.04,0.02,0.02,0.01,0.08,18,7.4,31,Omega Force,T,64
Warriors: Legends of Troy,PS3,2011,Action,Tecmo Koei,0.06,0.04,0.07,0.02,0.19,22,7,24,Tecmo Koei Canada,M,44
Warship Gunner 2,PS2,2006,Simulation,Tecmo Koei,0.01,0.01,0,0,0.03,13,8.5,11,Micro Cabin,T,62
WarTech: Senko no Ronde,X360,2006,Fighting,Ubisoft,0.04,0,0,0,0.04,33,6.1,7,G.Rev,T,60
Wasteland 2,PC,2015,Role-Playing,inXile Entertainment,0.03,0.06,0,0.01,0.1,65,7.3,1170,InXile Entertainment,M,81
Wasteland 2,XOne,2015,Role-Playing,Deep Silver,0.04,0.01,0,0.01,0.05,13,7.1,56,InXile Entertainment,M,77
Watch Dogs,PS4,2014,Action,Ubisoft,1.4,1.9,0.11,0.64,4.05,80,6.3,2996,Ubisoft Montreal,M,80
Watch Dogs,XOne,2014,Action,Ubisoft,0.9,0.53,0,0.14,1.57,15,5.8,712,Ubisoft Montreal,M,78
Watch Dogs,PC,2014,Action,Ubisoft,0.15,0.26,0,0.03,0.45,18,4.7,3288,Ubisoft Montreal,M,77
Watch Dogs,WiiU,2014,Action,Ubisoft,0.07,0.05,0,0.01,0.13,15,6.4,162,Ubisoft Romania,M,62
Watch Dogs 2,PS4,2016,Action,Ubisoft,0.37,0.58,0,0.18,1.13,88,7.8,621,Ubisoft Montreal,M,83
Watch Dogs 2,XOne,2016,Action,Ubisoft,0.17,0.16,0,0.03,0.36,9,7.7,131,Ubisoft Montreal,M,83
Wave Race: Blue Storm,GC,2001,Racing,Nintendo,0.4,0.1,0.09,0.02,0.6,21,8.3,29,Nintendo,E,80
Wave Rally,PS2,2001,Racing,Eidos Interactive,0.13,0.1,0,0.03,0.27,17,0,,Opus,E,62
Way of the Samurai,PS2,2002,Action,Eidos Interactive,0.13,0.1,0.25,0.03,0.51,22,8.2,19,Acquire,M,74
Way of the Samurai 2,PS2,2003,Action,Capcom,0.05,0.04,0.23,0.01,0.33,32,9,24,Acquire,M,59
Way of the Samurai 3,PS3,2008,Action,Gamebridge,0.18,0.08,0.22,0.04,0.52,18,7.9,22,Acquire,M,58
Way of the Samurai 3,X360,2009,Action,Gamebridge,0.12,0.05,0.02,0.02,0.21,22,6.8,16,Acquire,M,55
